id,name,cin,city,created_at,postal_code,street,street_number,updated_at,uri
428164,"Správca - Boľoš Matúš, JUDr.",484853570127,Banská Bystrica,2019-07-07T04:01:40.363Z,,Horná,23,2019-07-07T04:01:40.363Z,ico://sk/484853570127
428165,"Správca - Michalička Miroslav, Mgr.",484853570228,Trnava,2019-07-07T04:01:40.367Z,,Vajslova,11,2019-07-07T04:01:40.367Z,ico://sk/484853570228
428166,"Správca - Vorobeľová Renáta, JUDr. Ing.",484853570230,Humenné,2019-07-07T04:01:40.370Z,,Lipová,1,2019-07-07T04:01:40.370Z,ico://sk/484853570230
428167,"Správca - Morochovič Martin, JUDr.",484853570235,Košice,2019-07-07T04:01:40.374Z,,Hviezdoslavova,7,2019-07-07T04:01:40.374Z,ico://sk/484853570235
428168,"Správca - Ďuran Marek, JUDr.",484853570236,Nitra,2019-07-07T04:01:40.378Z,,Štefánikova,34,2019-07-07T04:01:40.378Z,ico://sk/484853570236
428169,"Správca - Nagy Roman, Mgr.",484853570237,Nitra,2019-07-07T04:01:40.382Z,,Akademická,4,2019-07-07T04:01:40.382Z,ico://sk/484853570237
428170,"Správca - Pállová Andrea, JUDr.",484853570238,Nitra,2019-07-07T04:01:40.386Z,,Podzámska,2959/18 A,2019-07-07T04:01:40.386Z,ico://sk/484853570238
428171,"Správca - Lafko Viliam, Ing.",484853570246,Košice,2019-07-07T04:01:40.391Z,,Štúrova,19,2019-07-07T04:01:40.391Z,ico://sk/484853570246
428172,"Správca - Markech Otto, JUDr.",484853570247,Trenčín,2019-07-07T04:01:40.395Z,,Smetanova,1655/7,2019-07-07T04:01:40.395Z,ico://sk/484853570247
428173,"Správca - Válková Martina, JUDr.",484853570232,Trenčín,2019-07-07T04:01:40.399Z,,Jilemnického,21,2019-07-07T04:01:40.399Z,ico://sk/484853570232
428174,Správca - Licitor recovery k. s.,484853570233,Žilina,2019-07-07T04:01:40.403Z,,Sládkovičova,6,2019-07-07T04:01:40.403Z,ico://sk/484853570233
428175,"Správca - Vajdová Jana, Ing.",484853570234,Medzilaborce,2019-07-07T04:01:40.406Z,,Zámočnícka,165/3,2019-07-07T04:01:40.406Z,ico://sk/484853570234
428176,"Správca - Budniková Mária, Ing.",484853570239,Nitra,2019-07-07T04:01:40.410Z,,Mariánska,6,2019-07-07T04:01:40.410Z,ico://sk/484853570239
428188,"Správca - Dostál Štefan, JUDr.",484853570128,Senica,2019-07-07T04:01:40.456Z,,Robotnícka,79,2019-07-07T04:01:40.456Z,ico://sk/484853570128
428189,"Správca - Chapčáková Alexandra, doc. Ing., PhD.",484853570129,Košice,2019-07-07T04:01:40.459Z,,Holubyho,12,2019-07-07T04:01:40.459Z,ico://sk/484853570129
428190,"Správca - Bátory Tibor, Ing.",484853570130,Žilina,2019-07-07T04:01:40.464Z,,Andreja Kmeťa,19,2019-07-07T04:01:40.464Z,ico://sk/484853570130
428191,"Správca - Puskailer Juraj, JUDr.",484853570131,Bratislava,2019-07-07T04:01:40.468Z,,Račianska,71,2019-07-07T04:01:40.468Z,ico://sk/484853570131
428192,"Správca - Guťan Milan, JUDr.",484853570132,Bratislava,2019-07-07T04:01:40.473Z,,Školská,8,2019-07-07T04:01:40.473Z,ico://sk/484853570132
428193,"Správca - Kollárová Jana, Ing.",484853570134,Košice,2019-07-07T04:01:40.476Z,,Hlavná,81/A,2019-07-07T04:01:40.476Z,ico://sk/484853570134
428194,"Správca - Krausová Beata, Ing.",484853570135,Dubnica nad Váhom,2019-07-07T04:01:40.480Z,,Bratislavská,354/32,2019-07-07T04:01:40.480Z,ico://sk/484853570135
428195,"Správca - Barát Ladislav, Mgr.",484853570138,Nitra,2019-07-07T04:01:40.484Z,,Školská,3,2019-07-07T04:01:40.484Z,ico://sk/484853570138
428196,"Správca - Tatara Juraj, Ing.",484853570139,Bratislava,2019-07-07T04:01:40.488Z,,Mlynské nivy,48,2019-07-07T04:01:40.488Z,ico://sk/484853570139
428197,"Správca - Straka Štefan, Ing.",484853570140,Žilina,2019-07-07T04:01:40.492Z,,Na stanicu,16,2019-07-07T04:01:40.492Z,ico://sk/484853570140
428198,"Správca - Konkurzný správca, k. s.",484853570142,Banská Bystrica,2019-07-07T04:01:40.496Z,,Nám. SNP,15,2019-07-07T04:01:40.496Z,ico://sk/484853570142
428199,"Správca - Griščik Jozef, JUDr.",484853570143,Bratislava,2019-07-07T04:01:40.500Z,,Hviezdoslavovo nám.,25,2019-07-07T04:01:40.500Z,ico://sk/484853570143
428200,"Správca - Zemko Peter, Mgr.",484853570240,Bratislava,2019-07-07T04:01:40.504Z,,Račianska,71,2019-07-07T04:01:40.504Z,ico://sk/484853570240
428201,"Správca - SKKB, k. s.",484853570241,Žilina,2019-07-07T04:01:40.508Z,,Štúrova,1,2019-07-07T04:01:40.508Z,ico://sk/484853570241
428202,"Správca - Maruniaková Zuzana, Mgr.",484853570242,Svidník,2019-07-07T04:01:40.512Z,,Sov. hrdinov,200/33,2019-07-07T04:01:40.512Z,ico://sk/484853570242
428203,"Správca - Správcovská a reštrukturalizačná, k. s.",484853570243,Bratislava,2019-07-07T04:01:40.516Z,,Mlynské Nivy,48,2019-07-07T04:01:40.516Z,ico://sk/484853570243
428204,"Správca - Dedák Štefan, JUDr.",484853570244,Bratislava,2019-07-07T04:01:40.520Z,,"Carlton, Savoy Courtyard, Mostová",2,2019-07-07T04:01:40.520Z,ico://sk/484853570244
428205,"Správca - Jamnická Lenka, JUDr.",484853570245,Prešov,2019-07-07T04:01:40.524Z,,Volgogradská,9A,2019-07-07T04:01:40.524Z,ico://sk/484853570245
428206,Správca - Prvá arbitrážna k.s.,484853570248,Bratislava,2019-07-07T04:01:40.528Z,,Sasinkova,6,2019-07-07T04:01:40.528Z,ico://sk/484853570248
428207,"Správca - Fülöpová Jana, Ing.",484853570249,Nitra,2019-07-07T04:01:40.532Z,,Štefánikova tr.,79,2019-07-07T04:01:40.532Z,ico://sk/484853570249
428208,"Správca - Milanská Katarína, Mgr.",484853570250,Zvolen,2019-07-07T04:01:40.535Z,,J. Kozáčeka,146/13,2019-07-07T04:01:40.535Z,ico://sk/484853570250
428209,"Správca - Korčmároš Ján, Ing.",484853570145,Košice,2019-07-07T04:01:40.539Z,,Holubyho,14,2019-07-07T04:01:40.539Z,ico://sk/484853570145
428210,"Správca - Grolmusová Janka, JUDr.",484853570121,Martin,2019-07-07T04:01:40.543Z,,E.B.Lukáča,2,2019-07-07T04:01:40.543Z,ico://sk/484853570121
428211,"Správca - Valent Jaromír, JUDr.",484853570122,Nové Zámky,2019-07-07T04:01:40.547Z,,M.R.Štefánika,4,2019-07-07T04:01:40.547Z,ico://sk/484853570122
428212,"Správca - Šumichrastová Ivana, Mgr. Ing.",484853570126,Martin,2019-07-07T04:01:40.551Z,,Jesenského,29,2019-07-07T04:01:40.551Z,ico://sk/484853570126
428213,"Správca - Budiač Vladimír, Ing.",484853570133,Bratislava,2019-07-07T04:01:40.556Z,,Seberíniho,1,2019-07-07T04:01:40.556Z,ico://sk/484853570133
428214,"Správca - Rakovský Alojz, JUDr.",484853570136,Bratislava,2019-07-07T04:01:40.560Z,,Miletičova,21,2019-07-07T04:01:40.560Z,ico://sk/484853570136
428215,"Správca - Timoranská Tatiana, JUDr.",484853570137,Nové Zámky,2019-07-07T04:01:40.563Z,,Podzámska,32,2019-07-07T04:01:40.563Z,ico://sk/484853570137
428216,"Správca - Géciová Soňa, JUDr.",484853570141,Košice,2019-07-07T04:01:40.567Z,,Štúrova,44,2019-07-07T04:01:40.567Z,ico://sk/484853570141
428217,"Správca - Veterníková Mária, JUDr.",484853570144,Bratislava,2019-07-07T04:01:40.571Z,,Svätoplukova,31,2019-07-07T04:01:40.571Z,ico://sk/484853570144
428218,"Správca - Bódi Ladislav, Ing.",484853570147,Nitra,2019-07-07T04:01:40.575Z,,"Mariánska 6, P. O. BOX 47 B",,2019-07-07T04:01:40.575Z,ico://sk/484853570147
428219,"Správca - Levrinc Miloš, JUDr.",484853570151,Zvolen,2019-07-07T04:01:40.579Z,,J. Kozáčeka,13E,2019-07-07T04:01:40.579Z,ico://sk/484853570151
428220,"Správca - Medveď Peter, Ing.",484853570154,Banská Bystrica,2019-07-07T04:01:40.583Z,,Kapitulská,12,2019-07-07T04:01:40.583Z,ico://sk/484853570154
428221,"Správca - Prividi Dagmar, Ing.",484853570155,Košice,2019-07-07T04:01:40.587Z,,Hlavná,25,2019-07-07T04:01:40.587Z,ico://sk/484853570155
428222,"Správca - Lenková Jana, Mgr.",484853570157,Bratislava,2019-07-07T04:01:40.590Z,,Krížna,38,2019-07-07T04:01:40.590Z,ico://sk/484853570157
428223,"Správca - Kubik Peter, JUDr.",484853570160,Dunajská Streda,2019-07-07T04:01:40.595Z,,Hlavná,48,2019-07-07T04:01:40.595Z,ico://sk/484853570160
428224,"Správca - Hyránek Eduard, Ing., PhD.",484853570161,Bratislava,2019-07-07T04:01:40.599Z,,Stromová,9/A,2019-07-07T04:01:40.599Z,ico://sk/484853570161
428225,"Správca - Podolský Peter, Mgr.",484853570166,Bratislava,2019-07-07T04:01:40.603Z,,Námestie SNP,13,2019-07-07T04:01:40.603Z,ico://sk/484853570166
428227,"Správca - Ágg Miloš, Mgr.",484853570172,Nové Zámky,2019-07-07T04:01:40.611Z,,Michalská bašta,12,2019-07-07T04:01:40.611Z,ico://sk/484853570172
428228,"Správca - Slavkovská Henrieta, Mgr.",484853570173,Levice,2019-07-07T04:01:40.615Z,,Ľ. Štúra,19,2019-07-07T04:01:40.615Z,ico://sk/484853570173
428229,"Správca - Havlát Róbert, Ing. Bc.",484853570175,Bratislava,2019-07-07T04:01:40.619Z,,Rudnayovo nám.,1,2019-07-07T04:01:40.619Z,ico://sk/484853570175
428230,"Správca - Paulík Dušan, JUDr.",484853570176,Banská Bystrica,2019-07-07T04:01:40.623Z,,Kukučínova,18,2019-07-07T04:01:40.623Z,ico://sk/484853570176
428231,"Správca - Kokavec Ladislav, Ing.",484853570146,Lučenec,2019-07-07T04:01:40.627Z,,J. Vargu,16,2019-07-07T04:01:40.627Z,ico://sk/484853570146
428232,"Správca - Oravec Jozef, Ing.",484853570148,Banská Bystrica,2019-07-07T04:01:40.631Z,,Cesta na štadión,10,2019-07-07T04:01:40.631Z,ico://sk/484853570148
428233,"Správca - Oravec Tomáš, JUDr. Ing.",484853570149,Banská Bystrica,2019-07-07T04:01:40.635Z,,Cesta na štadión,10,2019-07-07T04:01:40.635Z,ico://sk/484853570149
428234,"Správca - BANKRUPTCY & RECOVERY SERVICE, k.s.",484853570150,Spišská Nová Ves,2019-07-07T04:01:40.639Z,,Radlinského,20,2019-07-07T04:01:40.639Z,ico://sk/484853570150
428235,"Správca - Feník František, JUDr.",484853570152,Žilina,2019-07-07T04:01:40.644Z,,Predmestská,1338/25,2019-07-07T04:01:40.644Z,ico://sk/484853570152
428236,"Správca - Ondreička Peter, JUDr.",484853570153,Trnava,2019-07-07T04:01:40.648Z,,Sladovnícka,13,2019-07-07T04:01:40.648Z,ico://sk/484853570153
428237,"Správca - Belica Miroslav, JUDr.",484853570156,Nitra,2019-07-07T04:01:40.652Z,,Štefánikova trieda,9,2019-07-07T04:01:40.652Z,ico://sk/484853570156
428238,"Správca - B.F.B. správcovská, v.o.s.",484853570158,Nitra,2019-07-07T04:01:40.656Z,,Mostná,13,2019-07-07T04:01:40.656Z,ico://sk/484853570158
428239,"Správca - Nováková Viera, JUDr.",484853570159,Galanta,2019-07-07T04:01:40.660Z,,Z.Kodálya,769/29,2019-07-07T04:01:40.660Z,ico://sk/484853570159
428240,"Správca - Štofková Petra, Ing. JUDr.",484853570162,Nové Zámky,2019-07-07T04:01:40.664Z,,Podzámska,32,2019-07-07T04:01:40.664Z,ico://sk/484853570162
428241,"Správca - Šefčíková Miriam, Ing., PhD.",484853570163,Trnava,2019-07-07T04:01:40.668Z,,Podjavorinskej,37/1,2019-07-07T04:01:40.668Z,ico://sk/484853570163
428242,"Správca - Divko Dušan, JUDr.Mgr., M. B. A.",484853570164,Považská Bystrica,2019-07-07T04:01:40.672Z,,Kpt. Nálepku,346,2019-07-07T04:01:40.672Z,ico://sk/484853570164
428243,"Správca - Zdychavský Miroslav, Mgr. Ing.",484853570165,Nitra,2019-07-07T04:01:40.676Z,,Radlinského,5,2019-07-07T04:01:40.676Z,ico://sk/484853570165
428244,"Správca - Krupička Imrich, Ing.",484853570167,Košice,2019-07-07T04:01:40.679Z,,Mlynská,27,2019-07-07T04:01:40.679Z,ico://sk/484853570167
428245,"Správca - Száraz Gábor, JUDr.",484853570168,Stará Ľubovňa,2019-07-07T04:01:40.683Z,,Garbiarska,20,2019-07-07T04:01:40.683Z,ico://sk/484853570168
428246,"Správca - Takáč Mikuláš, Ing.",484853570169,Martin,2019-07-07T04:01:40.687Z,,Timravy,23,2019-07-07T04:01:40.687Z,ico://sk/484853570169
428247,"Správca - Kotleba Boris, Mgr.",484853570170,Bratislava,2019-07-07T04:01:40.691Z,,Námestie SNP,13,2019-07-07T04:01:40.691Z,ico://sk/484853570170
428248,"Správca - Konkoľ Andrej, Ing.",484853570171,Zvolen,2019-07-07T04:01:40.695Z,,Š. Moyzesa,41,2019-07-07T04:01:40.695Z,ico://sk/484853570171
428249,"Správca - Suchanová Vlasta, JUDr.",484853570000,Nové Zámky,2019-07-07T04:01:40.699Z,,Podzámska,32,2019-07-07T04:01:40.699Z,ico://sk/484853570000
428250,"Správca - Volár Stanislav, JUDr.",484853570001,Piešťany,2019-07-07T04:01:40.703Z,,Kukučínova,11,2019-07-07T04:01:40.703Z,ico://sk/484853570001
428251,"Správca - Dudáková Viola, JUDr.",484853570002,Bratislava 2,2019-07-07T04:01:40.706Z,,Zahradnícka,36,2019-07-07T04:01:40.706Z,ico://sk/484853570002
428252,"Správca - Bláha Bohumír, JUDr.",484853570007,Bratislava,2019-07-07T04:01:40.710Z,,Hurbanovo nám.,5,2019-07-07T04:01:40.710Z,ico://sk/484853570007
428253,"Správca - Birošová Danica, JUDr.",484853570008,Trenčín,2019-07-07T04:01:40.714Z,,Piaristická,46,2019-07-07T04:01:40.714Z,ico://sk/484853570008
428254,"Správca - Čižmárová Jarmila, JUDr.",484853570009,Bratislava 5,2019-07-07T04:01:40.719Z,,Kutlíkova,17,2019-07-07T04:01:40.719Z,ico://sk/484853570009
428255,"Správca - Veterník Eduard, JUDr.",484853570010,Bratislava,2019-07-07T04:01:40.724Z,,Svätoplukova,31,2019-07-07T04:01:40.724Z,ico://sk/484853570010
428256,"Správca - Válková Darina, JUDr.",484853570012,Trenčín,2019-07-07T04:01:40.729Z,,Jilemnického,21,2019-07-07T04:01:40.729Z,ico://sk/484853570012
428257,"Správca - Vodová Eva, JUDr.",484853570014,Bratislava 1,2019-07-07T04:01:40.734Z,,Wilsonova,4,2019-07-07T04:01:40.734Z,ico://sk/484853570014
428258,"Správca - Kubicová Viera, JUDr.",484853570019,Bratislava 2,2019-07-07T04:01:40.738Z,,Záhradnícka,68,2019-07-07T04:01:40.738Z,ico://sk/484853570019
428259,"Správca - Malich Pavol, JUDr.",484853570020,Bratislava,2019-07-07T04:01:40.742Z,,Dunajská,25,2019-07-07T04:01:40.742Z,ico://sk/484853570020
428260,"Správca - Barát Ladislav, JUDr.",484853570021,Nitra,2019-07-07T04:01:40.745Z,,Školská,3,2019-07-07T04:01:40.745Z,ico://sk/484853570021
428261,"Správca - Hurtiš Jozef, JUDr.",484853570022,Prievidza,2019-07-07T04:01:40.749Z,,Ul. Matice slovenskej,17,2019-07-07T04:01:40.749Z,ico://sk/484853570022
428262,"Správca - Vaňo Tomáš, JUDr.",484853570026,Bratislava,2019-07-07T04:01:40.753Z,,Záhumenská,23,2019-07-07T04:01:40.753Z,ico://sk/484853570026
428263,"Správca - Špačková Jarmila, JUDr.",484853570028,Šamorín,2019-07-07T04:01:40.756Z,,Veterná,43,2019-07-07T04:01:40.756Z,ico://sk/484853570028
428264,"Správca - Jaroš Andrej, JUDr.",484853570029,Trenčín,2019-07-07T04:01:40.760Z,,Námestie sv. Anny,361/20,2019-07-07T04:01:40.760Z,ico://sk/484853570029
428265,"Správca - Neuschl Vladimír, JUDr.Ing.",484853570041,Bratislava,2019-07-07T04:01:40.764Z,,Dostojevského rad,5,2019-07-07T04:01:40.764Z,ico://sk/484853570041
428266,"Správca - Jelinková Dudzíková Dana, JUDr.",484853570044,Bratislava 1,2019-07-07T04:01:40.767Z,,Dunajská,25,2019-07-07T04:01:40.767Z,ico://sk/484853570044
428267,"Správca - Prachařová Otília, JUDr.",484853570003,Dubnica nad Váhom,2019-07-07T04:01:40.771Z,,Centrum I.,57/132,2019-07-07T04:01:40.771Z,ico://sk/484853570003
428268,"Správca - Dudovičová Jozefa, JUDr.",484853570004,Bratislava 4,2019-07-07T04:01:40.775Z,,Pernecká,37,2019-07-07T04:01:40.775Z,ico://sk/484853570004
428269,"Správca - Sopko Peter, JUDr.",484853570005,Trnava,2019-07-07T04:01:40.779Z,,Paulínska,24,2019-07-07T04:01:40.779Z,ico://sk/484853570005
428270,"Správca - Benčura Ján, JUDr",484853570006,Bratislava 2,2019-07-07T04:01:40.782Z,,Záhradnícka,41,2019-07-07T04:01:40.782Z,ico://sk/484853570006
428271,"Správca - Floriš Alexander, JUDr.",484853570011,Trnava,2019-07-07T04:01:40.786Z,,Paulínska,24,2019-07-07T04:01:40.786Z,ico://sk/484853570011
428272,"Správca - Bustinová Mária, JUDr.",484853570013,Trenčianske Teplice,2019-07-07T04:01:40.790Z,,Šrobárova,9,2019-07-07T04:01:40.790Z,ico://sk/484853570013
428273,"Správca - Tuhovčák Jozef, JUDr.",484853570015,Bratislava 2,2019-07-07T04:01:40.794Z,,Záhradnícka,41,2019-07-07T04:01:40.794Z,ico://sk/484853570015
428274,"Správca - Haťapka Karol, Mgr.",484853570016,Bratislava,2019-07-07T04:01:40.798Z,,Drieňová,34,2019-07-07T04:01:40.798Z,ico://sk/484853570016
428275,"Správca - Mojžiš Ivan, JUDr.",484853570017,Bratislava,2019-07-07T04:01:40.802Z,,V. Karadžiča,27,2019-07-07T04:01:40.802Z,ico://sk/484853570017
428276,"Správca - Súkeník Ján, JUDr.",484853570018,Považská Bystrica,2019-07-07T04:01:40.805Z,,Stred,60/55,2019-07-07T04:01:40.805Z,ico://sk/484853570018
428277,"Správca - Pintér Tomáš, JUDr.",484853570023,Komárno,2019-07-07T04:01:40.809Z,,Hadovská cesta,870,2019-07-07T04:01:40.809Z,ico://sk/484853570023
428278,"Správca - Porubčin Karol, JUDr.",484853570024,Považská Bystrica,2019-07-07T04:01:40.813Z,,Centrum,27/32,2019-07-07T04:01:40.813Z,ico://sk/484853570024
428279,"Správca - Kovár Karol, JUDr.",484853570025,Bratislava,2019-07-07T04:01:40.819Z,,Vajnorská,8/A,2019-07-07T04:01:40.819Z,ico://sk/484853570025
428280,"Správca - Vaňko Viliam, JUDr.",484853570027,Bánovce nad Bebravou,2019-07-07T04:01:40.825Z,,Radlinského,578/11,2019-07-07T04:01:40.825Z,ico://sk/484853570027
428281,"Správca - Korec Oliver, JUDr.",484853570030,Bratislava 1,2019-07-07T04:01:40.830Z,,Zahradnícka,9,2019-07-07T04:01:40.830Z,ico://sk/484853570030
428282,"Správca - Petrán Peter, JUDr.",484853570031,Bratislava,2019-07-07T04:01:40.834Z,,Odborárske nám.,3,2019-07-07T04:01:40.834Z,ico://sk/484853570031
428283,"Správca - Mareková Rozália, JUDr.",484853570032,Bratislava 1,2019-07-07T04:01:40.839Z,,Lermontovova,9,2019-07-07T04:01:40.839Z,ico://sk/484853570032
428284,"Správca - Vároši Peter, JUDr.",484853570033,Bratislava 15,2019-07-07T04:01:40.843Z,,"Záhrebská, P.O.BOX 75",6,2019-07-07T04:01:40.843Z,ico://sk/484853570033
428285,"Správca - Mrázová Martina, JUDr.",484853570034,Bratislava,2019-07-07T04:01:40.846Z,,Šoltésovej,20,2019-07-07T04:01:40.846Z,ico://sk/484853570034
428286,"Správca - Repák Dušan, JUDr.",484853570035,Bratislava,2019-07-07T04:01:40.850Z,,Krížna,47,2019-07-07T04:01:40.850Z,ico://sk/484853570035
428287,"Správca - Bieliková Eva, JUDr.",484853570036,Bratislava 37,2019-07-07T04:01:40.854Z,,Stromová,13,2019-07-07T04:01:40.854Z,ico://sk/484853570036
428288,"Správca - Kaplanová Alena, JUDr.",484853570037,Piešťany,2019-07-07T04:01:40.858Z,,Nám.1.mája,14,2019-07-07T04:01:40.858Z,ico://sk/484853570037
428289,"Správca - Majorán Jozef, JUDr.",484853570038,Levice,2019-07-07T04:01:40.861Z,,Ulica Ľudovíta Štúra,3,2019-07-07T04:01:40.861Z,ico://sk/484853570038
428290,"Správca - Zavacká Mariana, JUDr.",484853570039,Komárno,2019-07-07T04:01:40.865Z,,Nádvorie Európy,32/3,2019-07-07T04:01:40.865Z,ico://sk/484853570039
428291,"Správca - Fraňo Vladimír, JUDr.",484853570040,Nové Mesto nad Váhom,2019-07-07T04:01:40.869Z,,Haškova,18,2019-07-07T04:01:40.869Z,ico://sk/484853570040
428292,"Správca - Kozovský Tomáš, JUDr.",484853570042,Bratislava,2019-07-07T04:01:40.873Z,,Björnsonova,8,2019-07-07T04:01:40.873Z,ico://sk/484853570042
428293,"Správca - Solár Erik, JUDr.",484853570043,Vráble,2019-07-07T04:01:40.877Z,,Levická,886,2019-07-07T04:01:40.877Z,ico://sk/484853570043
428294,"Správca - Žitník Alojz, JUDr.",484853570045,Považská Bystrica,2019-07-07T04:01:40.880Z,,Moyzesova,816/100,2019-07-07T04:01:40.880Z,ico://sk/484853570045
428295,"Správca - Antal Robert, Mgr.",484853570047,Banská Bystrica,2019-07-07T04:01:40.885Z,,Ul. Kláry Jarunkovej,2,2019-07-07T04:01:40.885Z,ico://sk/484853570047
428296,"Správca - Machajdová Anna, JUDr.",484853570048,Turany,2019-07-07T04:01:40.888Z,,Budovateľská,516/2,2019-07-07T04:01:40.888Z,ico://sk/484853570048
428297,"Správca - Ďurove Ján, JUDr.",484853570052,Lučenec,2019-07-07T04:01:40.892Z,,ul. Martina Rázusa,29,2019-07-07T04:01:40.892Z,ico://sk/484853570052
428298,"Správca - Čipka Ján, JUDr.",484853570053,Hnúšťa,2019-07-07T04:01:40.896Z,,Partizánska,197,2019-07-07T04:01:40.896Z,ico://sk/484853570053
428299,"Správca - Vrška Pavel, JUDr.",484853570054,Veľký Krtíš,2019-07-07T04:01:40.900Z,,M.R.Štefánika,2,2019-07-07T04:01:40.900Z,ico://sk/484853570054
428300,"Správca - Gombíková Dašena, JUDr.",484853570055,Martin,2019-07-07T04:01:40.904Z,,Kukučínova,1,2019-07-07T04:01:40.904Z,ico://sk/484853570055
428301,"Správca - Fiačan Ivan, JUDr., PhD.",484853570056,Liptovský  Mikuláš,2019-07-07T04:01:40.908Z,,M.Pišúta,936/16,2019-07-07T04:01:40.908Z,ico://sk/484853570056
428302,"Správca - Veselý Jozef, JUDr.",484853570062,Veľký Krtíš,2019-07-07T04:01:40.913Z,,Mierová,1,2019-07-07T04:01:40.913Z,ico://sk/484853570062
428303,"Správca - Kadura Jozef, JUDr.",484853570064,Žilina,2019-07-07T04:01:40.917Z,,ul. Republiky,16,2019-07-07T04:01:40.917Z,ico://sk/484853570064
428304,"Správca - Komorová Daniela, JUDr.",484853570065,Banská Bystrica,2019-07-07T04:01:40.920Z,,Kukučínova,20,2019-07-07T04:01:40.920Z,ico://sk/484853570065
428305,"Správca - Balog Pavel, JUDr.",484853570066,Rimavská Sobota,2019-07-07T04:01:40.924Z,,Železničná,6/1,2019-07-07T04:01:40.924Z,ico://sk/484853570066
428306,"Správca - Zachar Ondrej, JUDr.",484853570068,Banská Bystrica,2019-07-07T04:01:40.928Z,,Horná,65/A,2019-07-07T04:01:40.928Z,ico://sk/484853570068
428307,"Správca - Kotleba Ivan, JUDr.",484853570046,Banská Bystrica,2019-07-07T04:01:40.931Z,,Kukučínova,18,2019-07-07T04:01:40.931Z,ico://sk/484853570046
428308,"Správca - Šumichrastová Tatiana, JUDr.",484853570049,Martin,2019-07-07T04:01:40.935Z,,Jesenského,29,2019-07-07T04:01:40.935Z,ico://sk/484853570049
428309,"Správca - Volárová Barbora, JUDr.",484853570050,Piešťany,2019-07-07T04:01:40.939Z,,Kukučínova,11,2019-07-07T04:01:40.939Z,ico://sk/484853570050
428310,"Správca - Kollárová Magdaléna, JUDr.",484853570051,Bratislava 3,2019-07-07T04:01:40.943Z,,Legionárska,1/C,2019-07-07T04:01:40.943Z,ico://sk/484853570051
428311,"Správca - Balážová Alena, JUDr.",484853570057,Žilina,2019-07-07T04:01:40.946Z,,Framborská,58,2019-07-07T04:01:40.946Z,ico://sk/484853570057
428312,"Správca - Bírošová Gabriela, JUDr.",484853570058,Žilina,2019-07-07T04:01:40.950Z,,Moyzesova,939/46,2019-07-07T04:01:40.950Z,ico://sk/484853570058
428313,"Správca - Matulová Mariana, JUDr.",484853570059,Banská Bystrica,2019-07-07T04:01:40.954Z,,Železničiarska,9,2019-07-07T04:01:40.954Z,ico://sk/484853570059
428314,"Správca - Jaroščiak Václav, JUDr.",484853570060,Žilina,2019-07-07T04:01:40.958Z,,M. Rázusa,14,2019-07-07T04:01:40.958Z,ico://sk/484853570060
428315,"Správca - Todeková Marta, JUDr.",484853570061,Zvolen,2019-07-07T04:01:40.961Z,,Námestie SNP,74/28,2019-07-07T04:01:40.961Z,ico://sk/484853570061
428316,"Správca - Bugáň Ľubomír, Mgr.",484853570174,Bratislava,2019-07-07T04:01:40.965Z,,Bajkalská,25/A,2019-07-07T04:01:40.965Z,ico://sk/484853570174
428317,"Správca - Slovenská správcovská a reštrukturalizačná, k. s.",484853570177,Košice,2019-07-07T04:01:40.969Z,,Južná Trieda,48,2019-07-07T04:01:40.969Z,ico://sk/484853570177
428318,"Správca - Keleti Mário, JUDr.",484853570178,Hnúšťa,2019-07-07T04:01:40.972Z,,Hlavná,36,2019-07-07T04:01:40.972Z,ico://sk/484853570178
428319,"Správca - Holúbek Marián, Ing.",484853570180,Banská Bystrica,2019-07-07T04:01:40.976Z,,Cikkerova,5,2019-07-07T04:01:40.976Z,ico://sk/484853570180
428320,"Správca - Kohút Tomáš, JUDr.",484853570181,Zvolen,2019-07-07T04:01:40.980Z,,Námestie SNP,74/28,2019-07-07T04:01:40.980Z,ico://sk/484853570181
428321,"Správca - Herich Vladimír, JUDr., PhD.",484853570063,Ružomberok,2019-07-07T04:01:40.983Z,,Dončova,13,2019-07-07T04:01:40.983Z,ico://sk/484853570063
428322,"Správca - Fatura Róbert, JUDr.",484853570067,Považská Bystrica,2019-07-07T04:01:40.987Z,,Centrum,18/23,2019-07-07T04:01:40.987Z,ico://sk/484853570067
428323,"Správca - Kováčik Martin, JUDr.",484853570070,Banská Bystrica,2019-07-07T04:01:40.991Z,,Komenského,"3, p.p. 525",2019-07-07T04:01:40.991Z,ico://sk/484853570070
428324,"Správca - Gajdošíková Ivana, JUDr.",484853570071,Zvolen,2019-07-07T04:01:40.995Z,,J. Kozáčeka,146/13,2019-07-07T04:01:40.995Z,ico://sk/484853570071
428325,"Správca - Kováčik Martin, JUDr.",484853570072,Dolný Kubín,2019-07-07T04:01:41.000Z,,Radlinského,1729,2019-07-07T04:01:41.000Z,ico://sk/484853570072
428326,"Správca - Kočka František, JUDr.",484853570074,Košice,2019-07-07T04:01:41.008Z,,Pribinova,8,2019-07-07T04:01:41.008Z,ico://sk/484853570074
428327,"Správca - Husťáková Dana, JUDr.",484853570075,Košice,2019-07-07T04:01:41.012Z,,Žriedlová,3,2019-07-07T04:01:41.012Z,ico://sk/484853570075
